Team.Rk,Team,Opponent.Rk,Opponent,Result,Poss,OT,PreWP,Location,W,L,W.Conference,L.Conference,ConferenceGame,Postseason,Year,Day.Date,GameDate,W.Proj,L.Proj,W.ConferenceProj,L.ConferenceProj,Date,GameId,TiersOfJoy
NA,Chattanooga,184,Western Carolina,"L, 77-74",75,NA,0.4,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 3,20210203,11,9,5,6,2021-02-03,2759,NA
NA,Chattanooga,170,East Tennessee St.,"W, 69-68",72,NA,0.53,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,12,9,5,7,2021-02-06,2874,NA
NA,Chattanooga,142,Wofford,"L, 74-68",71,NA,0.3,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 10,20210210,12,10,6,7,2021-02-10,3067,NA
NA,Chattanooga,324,The Citadel,"W, 83-72",76,NA,0.82,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,13,10,7,7,2021-02-13,3183,NA
NA,Chattanooga,184,Western Carolina,"W, 76-74",75,NA,0.56,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 17,20210217,14,10,7,8,2021-02-17,3343,NA
NA,Chattanooga,97,UNC Greensboro,"L, 77-67",73,NA,0.19,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 21,20210221,14,11,7,9,2021-02-21,3619,B
NA,Chattanooga,148,Mercer,"L, 76-70",73,NA,0.31,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 24,20210224,14,12,8,9,2021-02-24,3666,NA
NA,Chattanooga,251,VMI,"W, 76-70",73,NA,0.69,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,15,12,8,10,2021-02-27,3774,NA
354,Chicago St.,121,Ohio,"L, 84-61",70,0,NA,Neutral,0,1,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,0,1,0,0,2020-11-25,46,NA
354,Chicago St.,25,Illinois,"L, 97-38",74,0,NA,Away,0,2,NA,NA,FALSE,Regular,2021,Thu Nov 26,20201126,0,2,0,0,2020-11-26,120,A
354,Chicago St.,281,North Carolina A&T,"L, 74-44",67,0,NA,Neutral,0,3,NA,NA,FALSE,Regular,2021,Fri Nov 27,20201127,0,3,0,0,2020-11-27,160,NA
355,Chicago St.,157,Eastern Illinois,"L, 78-56",68,0,NA,Away,0,4,NA,NA,FALSE,Regular,2021,Thu Dec 3,20201203,0,4,0,0,2020-12-03,400,NA
356,Chicago St.,65,Northwestern,"L, 111-66",83,0,NA,Away,0,5,NA,NA,FALSE,Regular,2021,Sat Dec 5,20201205,0,5,0,0,2020-12-05,563,B
NA,Chicago St.,234,Illinois St.,"L, 81-64",73,NA,0.06,Away,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 15,20201215,0,6,0,0,2020-12-15,4133,NA
NA,Chicago St.,280,Northern Illinois,"L, 75-62",69,NA,0.1,Away,NA,NA,NA,NA,FALSE,Regular,2021,Fri Dec 18,20201218,0,7,0,0,2020-12-18,872,NA
NA,Chicago St.,129,Drake,"L, 83-60",70,NA,0.02,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 20,20201220,0,8,0,0,2020-12-20,4144,NA
NA,Chicago St.,71,Iowa St.,"L, 88-59",72,NA,0,Away,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,0,9,0,0,2020-12-22,1008,B
NA,Chicago St.,227,UT Rio Grande Valley,"L, 77-64",72,NA,0.12,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 8,20210108,0,10,0,1,2021-01-08,1544,NA
NA,Chicago St.,227,UT Rio Grande Valley,"L, 77-64",72,NA,0.12,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,0,11,0,2,2021-01-09,1607,NA
NA,Chicago St.,156,Grand Canyon,"L, 79-59",70,NA,0.03,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 15,20210115,0,12,0,3,2021-01-15,1870,NA
NA,Chicago St.,156,Grand Canyon,"L, 79-59",70,NA,0.03,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,0,13,0,4,2021-01-16,1951,NA
NA,Chicago St.,272,Cal Baptist,"L, 80-69",72,NA,0.18,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 22,20210122,1,13,0,5,2021-01-22,2182,NA
NA,Chicago St.,272,Cal Baptist,"L, 80-69",72,NA,0.18,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,1,14,1,5,2021-01-23,2241,NA
NA,Chicago St.,286,Seattle,"L, 78-64",71,NA,0.1,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 29,20210129,1,15,1,6,2021-01-29,2521,NA
NA,Chicago St.,286,Seattle,"L, 78-64",71,NA,0.1,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,1,16,1,7,2021-01-30,2641,NA
NA,Chicago St.,293,Utah Valley,"L, 77-67",73,NA,0.19,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 5,20210205,1,17,1,8,2021-02-05,2808,NA
NA,Chicago St.,293,Utah Valley,"L, 77-67",73,NA,0.19,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,1,18,1,9,2021-02-06,2875,NA
NA,Chicago St.,333,Tarleton St.,"L, 76-66",71,NA,0.18,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 12,20210212,2,18,1,10,2021-02-12,3144,NA
NA,Chicago St.,333,Tarleton St.,"L, 76-66",71,NA,0.18,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,2,19,2,10,2021-02-13,3266,NA
NA,Chicago St.,320,Dixie St.,"L, 76-69",72,NA,0.24,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 26,20210226,2,20,2,11,2021-02-26,3727,NA
NA,Chicago St.,320,Dixie St.,"L, 76-69",72,NA,0.24,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,2,21,2,12,2021-02-27,3775,NA
NA,Chicago St.,104,New Mexico St.,"L, 82-57",69,NA,0.01,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Mar 5,20210305,2,22,2,13,2021-03-05,3967,B
NA,Chicago St.,104,New Mexico St.,"L, 82-57",69,NA,0.01,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Mar 6,20210306,2,23,2,14,2021-03-06,3998,B
59,Cincinnati,194,Lipscomb,"W, 67-55",68,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Wed Dec 2,20201202,1,0,0,0,2020-12-02,382,NA
NA,Cincinnati,63,Xavier,"W, 70-67",70,NA,0.61,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 6,20201206,2,0,0,0,2020-12-06,392,B
NA,Cincinnati,64,Furman,"W, 72-68",72,NA,0.62,Home,NA,NA,NA,NA,FALSE,Regular,2021,Wed Dec 9,20201209,2,1,0,0,2020-12-09,647,B
NA,Cincinnati,19,Tennessee,"L, 71-64",70,NA,0.28,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,3,1,0,0,2020-12-12,4170,A
NA,Cincinnati,100,South Florida,"W, 70-62",69,NA,0.75,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Dec 16,20201216,3,2,1,0,2020-12-16,835,NA
NA,Cincinnati,92,Georgia,"W, 74-72",74,NA,0.58,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 19,20201219,4,2,1,0,2020-12-19,917,B
NA,Cincinnati,106,UCF,"W, 68-65",71,NA,0.62,Away,NA,NA,NA,NA,TRUE,Regular,2021,Tue Dec 22,20201222,4,3,1,1,2020-12-22,1058,B
NA,Cincinnati,93,Tulsa,"W, 70-63",70,NA,0.73,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,5,3,2,1,2021-01-02,1276,NA
NA,Cincinnati,55,SMU,"L, 72-69",71,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 6,20210106,6,3,2,2,2021-01-06,1486,A
NA,Cincinnati,96,Wichita St.,"W, 71-68",71,NA,0.6,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,6,4,3,2,2021-01-09,1723,B
NA,Cincinnati,118,East Carolina,"W, 72-63",71,NA,0.79,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 13,20210113,7,4,4,2,2021-01-13,1782,NA
NA,Cincinnati,221,Tulane,"W, 74-58",70,NA,0.92,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,8,4,5,2,2021-01-16,1932,NA
NA,Cincinnati,146,Temple,"W, 73-66",72,NA,0.74,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 20,20210120,9,4,6,2,2021-01-20,2133,NA
NA,Cincinnati,10,Houston,"L, 72-64",69,NA,0.24,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,9,5,6,3,2021-01-23,2262,A
NA,Cincinnati,96,Wichita St.,"W, 73-66",71,NA,0.75,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 27,20210127,10,5,7,3,2021-01-27,2423,NA
NA,Cincinnati,100,South Florida,"W, 68-65",69,NA,0.6,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,10,6,7,4,2021-01-30,2643,B
NA,Cincinnati,146,Temple,"W, 75-63",72,NA,0.85,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 4,20210204,11,6,8,4,2021-02-04,2766,NA
NA,Cincinnati,221,Tulane,"W, 72-61",70,NA,0.85,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 7,20210207,12,6,9,4,2021-02-07,2997,NA
NA,Cincinnati,51,Memphis,"L, 72-69",75,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 11,20210211,12,7,9,5,2021-02-11,3088,A
NA,Cincinnati,106,UCF,"W, 71-63",71,NA,0.76,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 14,20210214,13,7,10,5,2021-02-14,3296,NA
NA,Cincinnati,10,Houston,"L, 69-66",69,NA,0.39,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 21,20210221,13,8,10,6,2021-02-21,3596,A
NA,Cincinnati,93,Tulsa,"W, 67-65",70,NA,0.58,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 24,20210224,14,8,11,6,2021-02-24,3680,B
NA,Cincinnati,51,Memphis,"W, 71-70",75,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 28,20210228,15,8,11,7,2021-02-28,3878,B
NA,Cincinnati,55,SMU,"W, 71-70",71,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2021,Thu Mar 4,20210304,15,9,12,7,2021-03-04,3940,B
NA,Cincinnati,118,East Carolina,"W, 70-66",71,NA,0.65,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Mar 7,20210307,16,9,13,7,2021-03-07,4022,B
40,Clemson,83,Mississippi St.,"W, 53-42",65,0,NA,Neutral,1,0,NA,NA,FALSE,Regular,2021,Wed Nov 25,20201125,1,0,0,0,2020-11-25,95,B
37,Clemson,30,Purdue,"W, 81-70",74,0,NA,Neutral,2,0,NA,NA,FALSE,Regular,2021,Thu Nov 26,20201126,2,0,0,0,2020-11-26,47,A
29,Clemson,355,South Carolina St.,"W, 75-38",68,0,NA,Home,3,0,NA,NA,FALSE,Regular,2021,Wed Dec 2,20201202,3,0,0,0,2020-12-02,353,NA
NA,Clemson,32,Maryland,"W, 70-67",69,NA,0.59,Home,NA,NA,NA,NA,FALSE,Regular,2021,Wed Dec 9,20201209,4,0,0,0,2020-12-09,588,B
NA,Clemson,47,Alabama,"W, 74-72",74,NA,0.57,Neutral,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,4,1,0,0,2020-12-12,4041,A
NA,Clemson,27,Virginia Tech,"L, 67-65",68,NA,0.42,Away,NA,NA,NA,NA,TRUE,Regular,2021,Tue Dec 15,20201215,5,1,0,1,2020-12-15,807,A
NA,Clemson,66,South Carolina,"W, 71-68",72,NA,0.59,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 19,20201219,5,2,0,1,2020-12-19,945,B
NA,Clemson,315,Morehead St.,"W, 78-54",68,NA,0.98,Home,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 22,20201222,6,2,0,1,2020-12-22,1010,NA
NA,Clemson,18,Florida St.,"W, 70-68",72,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Dec 29,20201229,7,2,1,1,2020-12-29,1130,A
NA,Clemson,44,Miami FL,"L, 70-69",71,NA,0.48,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,7,3,1,2,2021-01-02,1322,A
NA,Clemson,37,N.C. State,"W, 71-68",71,NA,0.61,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Jan 5,20210105,8,3,2,2,2021-01-05,1443,B
NA,Clemson,14,North Carolina,"L, 70-67",71,NA,0.36,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,8,4,2,3,2021-01-09,1666,A
NA,Clemson,38,Syracuse,"L, 70-68",72,NA,0.45,Away,NA,NA,NA,NA,TRUE,Regular,2021,Tue Jan 12,20210112,9,4,3,3,2021-01-12,1777,A
NA,Clemson,16,Virginia,"W, 60-59",63,NA,0.54,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,9,5,3,4,2021-01-16,1933,A
NA,Clemson,90,Georgia Tech,"W, 71-66",71,NA,0.67,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Jan 20,20210120,10,5,4,4,2021-01-20,2108,B
NA,Clemson,18,Florida St.,"L, 71-67",72,NA,0.38,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,10,6,4,5,2021-01-23,2254,A
NA,Clemson,85,Boston College,"W, 75-66",72,NA,0.8,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Jan 26,20210126,11,6,5,5,2021-01-26,2409,NA
NA,Clemson,6,Duke,"L, 72-67",72,NA,0.31,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,11,7,6,5,2021-01-30,2561,A
NA,Clemson,14,North Carolina,"W, 69-68",71,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Tue Feb 2,20210202,12,7,6,6,2021-02-02,2717,A
NA,Clemson,38,Syracuse,"W, 71-67",72,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,12,8,7,6,2021-02-06,2876,B
NA,Clemson,90,Georgia Tech,"W, 74-64",71,NA,0.8,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,13,8,8,6,2021-02-13,3184,NA
NA,Clemson,78,Notre Dame,"W, 71-67",70,NA,0.63,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 17,20210217,14,8,8,7,2021-02-17,4037,B
NA,Clemson,89,Pittsburgh,"W, 70-65",70,NA,0.67,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 21,20210221,15,8,9,7,2021-02-21,3614,B
NA,Clemson,124,Wake Forest,"W, 72-64",70,NA,0.76,Away,NA,NA,NA,NA,TRUE,Regular,2021,Wed Feb 24,20210224,15,9,10,7,2021-02-24,3685,B
NA,Clemson,44,Miami FL,"W, 71-67",71,NA,0.64,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,16,9,10,8,2021-02-27,3776,B
NA,Clemson,20,Louisville,"W, 67-66",69,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2021,Wed Mar 3,20210303,16,10,11,8,2021-03-03,3922,A
NA,Clemson,89,Pittsburgh,"W, 72-63",70,NA,0.8,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Mar 6,20210306,17,10,12,8,2021-03-06,3982,NA
215,Cleveland St.,101,Toledo,"L, 70-61",67,0,NA,Away,0,1,NA,NA,FALSE,Regular,2021,Tue Dec 1,20201201,0,1,0,0,2020-12-01,344,B
NA,Cleveland St.,121,Ohio,"L, 75-66",71,NA,0.21,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 6,20201206,0,2,0,0,2020-12-06,250,B
NA,Cleveland St.,12,Ohio St.,"L, 77-57",69,NA,0.03,Away,NA,NA,NA,NA,FALSE,Regular,2021,Sun Dec 13,20201213,0,3,0,0,2020-12-13,556,A
NA,Cleveland St.,233,Robert Morris,"L, 68-66",70,NA,0.44,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Dec 19,20201219,1,3,0,1,2020-12-19,941,NA
NA,Cleveland St.,233,Robert Morris,"L, 68-66",70,NA,0.44,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Dec 20,20201220,1,4,1,1,2020-12-20,979,NA
NA,Cleveland St.,185,Youngstown St.,"W, 71-70",70,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Dec 26,20201226,2,4,1,2,2020-12-26,1086,NA
NA,Cleveland St.,185,Youngstown St.,"W, 71-70",70,NA,0.52,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Dec 27,20201227,2,5,2,2,2020-12-27,1097,NA
NA,Cleveland St.,262,IUPUI,"W, 74-73",72,NA,0.51,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 1,20210101,3,5,2,3,2021-01-01,1234,NA
NA,Cleveland St.,262,IUPUI,"W, 74-73",72,NA,0.51,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,3,6,3,3,2021-01-02,1301,NA
NA,Cleveland St.,203,Northern Kentucky,"W, 69-68",69,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 8,20210108,4,6,3,4,2021-01-08,1545,NA
NA,Cleveland St.,203,Northern Kentucky,"W, 69-68",69,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,4,7,4,4,2021-01-09,1608,NA
NA,Cleveland St.,115,Wright St.,"L, 74-64",72,NA,0.19,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 15,20210115,4,8,4,5,2021-01-15,1905,B
NA,Cleveland St.,115,Wright St.,"L, 74-64",72,NA,0.19,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,5,8,4,6,2021-01-16,2043,B
NA,Cleveland St.,287,Milwaukee,"W, 71-66",71,NA,0.7,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 22,20210122,5,9,5,6,2021-01-22,2183,NA
NA,Cleveland St.,287,Milwaukee,"W, 71-66",71,NA,0.7,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,6,9,6,6,2021-01-23,2242,NA
NA,Cleveland St.,270,Green Bay,"W, 76-71",73,NA,0.69,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 29,20210129,7,9,7,6,2021-01-29,2496,NA
NA,Cleveland St.,270,Green Bay,"W, 76-71",73,NA,0.69,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,7,10,7,7,2021-01-30,2552,NA
NA,Cleveland St.,301,Oakland,"W, 71-69",71,NA,0.56,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 5,20210205,8,10,8,7,2021-02-05,2834,NA
NA,Cleveland St.,301,Oakland,"W, 71-69",71,NA,0.56,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,9,10,8,8,2021-02-06,2934,NA
NA,Cleveland St.,205,Detroit,"W, 73-72",72,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 12,20210212,9,11,9,8,2021-02-12,3119,NA
NA,Cleveland St.,205,Detroit,"W, 73-72",72,NA,0.55,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,10,11,9,9,2021-02-13,3185,NA
NA,Cleveland St.,212,Purdue Fort Wayne,"L, 69-67",71,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 19,20210219,10,12,10,9,2021-02-19,3449,NA
NA,Cleveland St.,212,Purdue Fort Wayne,"L, 69-67",71,NA,0.41,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 20,20210220,10,13,10,10,2021-02-20,3552,NA
171,Coastal Carolina,NA,NC Wesleyan,"W, 117-68",75,0,NA,Home,1,0,NA,NA,FALSE,Regular,2021,Sat Nov 28,20201128,1,0,0,0,2020-11-28,223,NA
172,Coastal Carolina,NA,Columbia International,"W, 113-56",75,0,NA,Home,2,0,NA,NA,FALSE,Regular,2021,Thu Dec 3,20201203,2,0,0,0,2020-12-03,334,NA
NA,Coastal Carolina,291,North Carolina Central,"W, 77-68",72,NA,0.78,Home,NA,NA,NA,NA,FALSE,Regular,2021,Mon Dec 7,20201207,3,0,0,0,2020-12-07,629,NA
NA,Coastal Carolina,NA,Greensboro,W,NA,NA,1,Home,NA,NA,NA,NA,FALSE,Regular,2021,Sat Dec 12,20201212,4,0,0,0,2020-12-12,NA,NA
NA,Coastal Carolina,142,Wofford,"L, 77-72",73,NA,0.34,Away,NA,NA,NA,NA,FALSE,Regular,2021,Tue Dec 15,20201215,4,1,0,0,2020-12-15,808,NA
NA,Coastal Carolina,352,Delaware St.,"W, 88-69",78,NA,0.95,Home,NA,NA,NA,NA,FALSE,Regular,2021,Thu Dec 17,20201217,5,1,0,0,2020-12-17,4135,NA
NA,Coastal Carolina,NA,Alice Lloyd,W,NA,NA,1,Home,NA,NA,NA,NA,FALSE,Regular,2021,Fri Dec 18,20201218,6,1,0,0,2020-12-18,NA,NA
NA,Coastal Carolina,112,Georgia St.,"L, 80-77",76,NA,0.39,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 1,20210101,6,2,0,1,2021-01-01,1223,NA
NA,Coastal Carolina,112,Georgia St.,"L, 80-77",76,NA,0.39,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,7,2,1,1,2021-01-02,1255,NA
NA,Coastal Carolina,211,South Alabama,"W, 77-73",72,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 8,20210108,8,2,1,2,2021-01-08,1533,NA
NA,Coastal Carolina,211,South Alabama,"W, 77-73",72,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,8,3,2,2,2021-01-09,1581,NA
NA,Coastal Carolina,112,Georgia St.,"L, 82-75",76,NA,0.25,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 15,20210115,8,4,2,3,2021-01-15,1869,B
NA,Coastal Carolina,112,Georgia St.,"L, 82-75",76,NA,0.25,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,9,4,3,3,2021-01-16,1950,B
NA,Coastal Carolina,300,Troy,"W, 77-68",73,NA,0.79,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 22,20210122,9,5,3,4,2021-01-22,2173,NA
NA,Coastal Carolina,300,Troy,"W, 77-68",73,NA,0.79,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,10,5,4,4,2021-01-23,2219,NA
NA,Coastal Carolina,207,Georgia Southern,"L, 76-75",75,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Jan 29,20210129,11,5,5,4,2021-01-29,2500,NA
NA,Coastal Carolina,207,Georgia Southern,"L, 76-75",75,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,11,6,5,5,2021-01-30,2576,NA
NA,Coastal Carolina,211,South Alabama,"W, 76-75",72,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 5,20210205,12,6,6,5,2021-02-05,2840,NA
NA,Coastal Carolina,211,South Alabama,"W, 76-75",72,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,12,7,6,6,2021-02-06,2956,NA
NA,Coastal Carolina,192,Appalachian St.,"L, 74-73",73,NA,0.46,Away,NA,NA,NA,NA,TRUE,Regular,2021,Thu Feb 11,20210211,13,7,7,6,2021-02-11,3069,NA
NA,Coastal Carolina,192,Appalachian St.,"W, 75-72",73,NA,0.62,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,13,8,7,7,2021-02-13,3157,NA
NA,Coastal Carolina,207,Georgia Southern,"W, 78-73",75,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 19,20210219,14,8,8,7,2021-02-19,3410,NA
NA,Coastal Carolina,300,Troy,"W, 75-71",73,NA,0.66,Away,NA,NA,NA,NA,TRUE,Regular,2021,Fri Feb 26,20210226,15,8,9,7,2021-02-26,3721,NA
NA,Coastal Carolina,300,Troy,"W, 75-71",73,NA,0.66,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 27,20210227,15,9,9,8,2021-02-27,3754,NA
NA,Colgate,216,Army,"W, 76-68",73,NA,0.74,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 2,20210102,1,0,1,0,2021-01-02,1277,NA
NA,Colgate,216,Army,"W, 73-71",73,NA,0.59,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 3,20210103,1,1,1,1,2021-01-03,1396,NA
NA,Colgate,175,Boston University,"W, 73-72",71,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 9,20210109,2,1,2,1,2021-01-09,1597,NA
NA,Colgate,175,Boston University,"W, 73-72",71,NA,0.5,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 10,20210110,2,2,2,2,2021-01-10,1731,NA
NA,Colgate,345,Holy Cross,"W, 82-64",71,NA,0.94,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 16,20210116,3,2,3,2,2021-01-16,1934,NA
NA,Colgate,345,Holy Cross,"W, 82-64",71,NA,0.94,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 17,20210117,4,2,4,2,2021-01-17,2049,NA
NA,Colgate,243,Bucknell,"W, 78-69",73,NA,0.78,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 23,20210123,5,2,5,2,2021-01-23,2243,NA
NA,Colgate,243,Bucknell,"W, 78-69",73,NA,0.78,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 24,20210124,6,2,6,2,2021-01-24,2358,NA
NA,Colgate,216,Army,"W, 73-71",73,NA,0.59,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Jan 30,20210130,6,3,6,3,2021-01-30,2539,NA
NA,Colgate,216,Army,"W, 76-68",73,NA,0.74,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Jan 31,20210131,7,3,7,3,2021-01-31,2681,NA
NA,Colgate,175,Boston University,"W, 75-70",71,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 6,20210206,8,3,8,3,2021-02-06,2877,NA
NA,Colgate,175,Boston University,"W, 75-70",71,NA,0.66,Home,NA,NA,NA,NA,TRUE,Regular,2021,Sun Feb 7,20210207,8,4,8,4,2021-02-07,2985,NA
NA,Colgate,345,Holy Cross,"W, 79-66",71,NA,0.88,Away,NA,NA,NA,NA,TRUE,Regular,2021,Sat Feb 13,20210213,9,4,9,4,2021-02-13,3202,NA
