"game_id","season","season_type","home_team_name","away_team_name"
"401307376",2021,2,"Phoenix","Indiana"
"401307377",2021,2,"Oklahoma City","Memphis"
"401307378",2021,2,"Golden State","Utah"
"401307379",2021,2,"Philadelphia","San Antonio"
"401307380",2021,2,"Orlando","Miami"
"401307381",2021,2,"Atlanta","Cleveland"
"401307382",2021,2,"Houston","Boston"
"401307383",2021,2,"Minnesota","Portland"
"401307384",2021,2,"Chicago","Toronto"
"401307385",2021,2,"New Orleans","LA"
"401307386",2021,2,"Charlotte","Sacramento"
"401307387",2021,2,"Washington","Milwaukee"
"401307388",2021,2,"Brooklyn","New York"
"401307389",2021,2,"Detroit","San Antonio"
"401307390",2021,2,"Dallas","LA"
"401307391",2021,2,"Denver","Indiana"
"401307392",2021,2,"Phoenix","Memphis"
"401307393",2021,2,"Golden State","Los Angeles"
"401307394",2021,2,"Boston","Utah"
"401307395",2021,2,"Miami","Cleveland"
"401307396",2021,2,"Philadelphia","New York"
"401307397",2021,2,"Chicago","Oklahoma City"
"401307398",2021,2,"Houston","Atlanta"
"401307399",2021,2,"Portland","New Orleans"
"401307400",2021,2,"Los Angeles","Minnesota"
"401307401",2021,2,"Detroit","Toronto"
"401307402",2021,2,"Indiana","Brooklyn"
"401307403",2021,2,"Philadelphia","Milwaukee"
"401307404",2021,2,"Washington","Sacramento"
"401307405",2021,2,"Cleveland","Boston"
"401307406",2021,2,"Chicago","San Antonio"
"401307407",2021,2,"Houston","Golden State"
"401307408",2021,2,"Memphis","Miami"
"401307409",2021,2,"Denver","Charlotte"
"401307410",2021,2,"Dallas","LA"
"401307411",2021,2,"Washington","Utah"
"401307412",2021,2,"Atlanta","Oklahoma City"
"401307413",2021,2,"New York","Orlando"
"401307414",2021,2,"Phoenix","Minnesota"
"401307415",2021,2,"Portland","New Orleans"
"401307416",2021,2,"Los Angeles","Charlotte"
"401307417",2021,2,"Boston","Sacramento"
"401307418",2021,2,"Cleveland","San Antonio"
"401307419",2021,2,"Miami","Indiana"
"401307420",2021,2,"Orlando","Brooklyn"
"401307421",2021,2,"Toronto","Utah"
"401307422",2021,2,"Houston","Detroit"
"401307423",2021,2,"Memphis","Golden State"
"401307424",2021,2,"Denver","Chicago"
"401307425",2021,2,"Phoenix","Minnesota"
"401307426",2021,2,"Portland","Dallas"
"401307427",2021,2,"Los Angeles","Atlanta"
"401307428",2021,2,"Philadelphia","Sacramento"
"401307429",2021,2,"Memphis","Golden State"
"401307430",2021,2,"Milwaukee","San Antonio"
"401307431",2021,2,"LA","Charlotte"
"401307432",2021,2,"Miami","Indiana"
"401307433",2021,2,"Houston","Oklahoma City"
"401307434",2021,2,"Denver","New Orleans"
"401307435",2021,2,"Boston","Orlando"
"401307436",2021,2,"Brooklyn","Washington"
"401307437",2021,2,"Cleveland","Toronto"
"401307438",2021,2,"Detroit","Chicago"
"401307439",2021,2,"New York","Philadelphia"
"401307440",2021,2,"Phoenix","Los Angeles"
"401307441",2021,2,"Portland","Dallas"
"401307442",2021,2,"Cleveland","Sacramento"
"401307443",2021,2,"Minnesota","Oklahoma City"
"401307444",2021,2,"San Antonio","Charlotte"
"401307445",2021,2,"Chicago","Utah"
"401307446",2021,2,"Houston","Toronto"
"401307447",2021,2,"Memphis","Boston"
"401307448",2021,2,"Milwaukee","Indiana"
"401307449",2021,2,"LA","Atlanta"
"401307450",2021,2,"Orlando","Denver"
"401307451",2021,2,"New York","Washington"
"401307452",2021,2,"New Orleans","Los Angeles"
"401307453",2021,2,"Miami","Phoenix"
"401307454",2021,2,"Golden State","Philadelphia"
"401307455",2021,2,"Portland","Brooklyn"
"401307456",2021,2,"Indiana","Detroit"
"401307457",2021,2,"Milwaukee","Boston"
"401307458",2021,2,"Orlando","Phoenix"
"401307459",2021,2,"Toronto","Denver"
"401307460",2021,2,"Chicago","Cleveland"
"401307461",2021,2,"Houston","Charlotte"
"401307462",2021,2,"Minnesota","Dallas"
"401307463",2021,2,"Oklahoma City","Memphis"
"401307464",2021,2,"San Antonio","LA"
"401307465",2021,2,"Utah","Brooklyn"
"401307466",2021,2,"Sacramento","Atlanta"
"401307467",2021,2,"Miami","Portland"
"401307468",2021,2,"New York","Washington"
"401307469",2021,2,"San Antonio","LA"
"401307470",2021,2,"Los Angeles","Philadelphia"
"401307471",2021,2,"Sacramento","Golden State"
"401307472",2021,2,"Detroit","Brooklyn"
"401307473",2021,2,"Toronto","Phoenix"
"401307474",2021,2,"Milwaukee","Boston"
"401307475",2021,2,"Charlotte","Miami"
"401307476",2021,2,"Orlando","Portland"
"401307477",2021,2,"Minnesota","Houston"
"401307478",2021,2,"New Orleans","Denver"
"401307479",2021,2,"Dallas","Indiana"
"401307480",2021,2,"Utah","Memphis"
"401307481",2021,2,"Golden State","Atlanta"
"401307482",2021,2,"Los Angeles","Cleveland"
"401307483",2021,2,"Washington","Detroit"
"401307484",2021,2,"Milwaukee","New York"
"401307485",2021,2,"Minnesota","Houston"
"401307486",2021,2,"San Antonio","Chicago"
"401307487",2021,2,"New Orleans","Dallas"
"401307488",2021,2,"Oklahoma City","Boston"
"401307489",2021,2,"Utah","Memphis"
"401307490",2021,2,"LA","Philadelphia"
"401307491",2021,2,"Sacramento","Cleveland"
"401307492",2021,2,"Charlotte","Phoenix"
"401307493",2021,2,"Toronto","Portland"
"401307494",2021,2,"Denver","Atlanta"
"401307495",2021,2,"Los Angeles","Orlando"
"401307496",2021,2,"Washington","Indiana"
"401307497",2021,2,"Boston","New Orleans"
"401307498",2021,2,"Brooklyn","Minnesota"
"401307499",2021,2,"New York","Miami"
"401307500",2021,2,"Detroit","Toronto"
"401307501",2021,2,"Houston","Memphis"
"401307502",2021,2,"Oklahoma City","Dallas"
"401307503",2021,2,"San Antonio","Sacramento"
"401307504",2021,2,"Utah","Cleveland"
"401307505",2021,2,"Golden State","Chicago"
"401307506",2021,2,"LA","Milwaukee"
"401307507",2021,2,"Washington","Charlotte"
"401307508",2021,2,"Denver","Philadelphia"
"401307509",2021,2,"LA","Orlando"
"401307510",2021,2,"Phoenix","Atlanta"
"401307511",2021,2,"Detroit","Portland"
"401307512",2021,2,"Indiana","Miami"
"401307513",2021,2,"Boston","Dallas"
"401307514",2021,2,"Brooklyn","Houston"
"401307515",2021,2,"Memphis","Utah"
"401307516",2021,2,"Minnesota","New York"
"401307517",2021,2,"Oklahoma City","Toronto"
"401307518",2021,2,"San Antonio","Sacramento"
"401307519",2021,2,"Los Angeles","Milwaukee"
"401307520",2021,2,"Phoenix","Chicago"
"401307521",2021,2,"Cleveland","Philadelphia"
"401307522",2021,2,"Detroit","Washington"
"401307523",2021,2,"Brooklyn","Charlotte"
"401307524",2021,2,"Miami","Golden State"
"401307525",2021,2,"New Orleans","Orlando"
"401307526",2021,2,"San Antonio","Atlanta"
"401307527",2021,2,"LA","Denver"
"401307528",2021,2,"Boston","Houston"
"401307529",2021,2,"New York","Dallas"
"401307530",2021,2,"Indiana","Charlotte"
"401307531",2021,2,"Toronto","Golden State"
"401307532",2021,2,"Memphis","Minnesota"
"401307533",2021,2,"New Orleans","Atlanta"
"401307534",2021,2,"Utah","Chicago"
"401307535",2021,2,"Phoenix","Oklahoma City"
"401307536",2021,2,"Portland","Milwaukee"
"401307537",2021,2,"Sacramento","Los Angeles"
"401307538",2021,2,"Washington","Dallas"
"401307539",2021,2,"Detroit","New York"
"401307540",2021,2,"Miami","Cleveland"
"401307541",2021,2,"Philadelphia","Minnesota"
"401307542",2021,2,"San Antonio","Indiana"
"401307543",2021,2,"Utah","Orlando"
"401307544",2021,2,"Portland","Oklahoma City"
"401307545",2021,2,"Sacramento","Milwaukee"
"401307546",2021,2,"Chicago","Brooklyn"
"401307547",2021,2,"Boston","Charlotte"
"401307548",2021,2,"LA","Los Angeles"
"401307549",2021,2,"Philadelphia","Memphis"
"401307550",2021,2,"Atlanta","Golden State"
"401307551",2021,2,"Houston","New Orleans"
"401307552",2021,2,"Denver","Orlando"
"401307553",2021,2,"Toronto","Washington"
"401307554",2021,2,"Brooklyn","New York"
"401307555",2021,2,"Dallas","Utah"
"401307556",2021,2,"Houston","Phoenix"
"401307557",2021,2,"Minnesota","Sacramento"
"401307558",2021,2,"Oklahoma City","Detroit"
"401307559",2021,2,"San Antonio","Cleveland"
"401307560",2021,2,"Indiana","Chicago"
"401307561",2021,2,"Atlanta","New Orleans"
"401307562",2021,2,"Boston","Philadelphia"
"401307563",2021,2,"Toronto","Los Angeles"
"401307564",2021,2,"Miami","Memphis"
"401307565",2021,2,"Denver","Detroit"
"401307566",2021,2,"Golden State","Milwaukee"
"401307567",2021,2,"LA","Portland"
"401307568",2021,2,"Indiana","Minnesota"
"401307569",2021,2,"Orlando","Washington"
"401307570",2021,2,"Boston","New York"
"401307571",2021,2,"Brooklyn","New Orleans"
"401307572",2021,2,"Atlanta","Memphis"
"401307573",2021,2,"Houston","Dallas"
"401307574",2021,2,"Oklahoma City","Charlotte"
"401307575",2021,2,"Denver","San Antonio"
"401307576",2021,2,"Phoenix","Utah"
"401307577",2021,2,"Miami","Los Angeles"
"401307578",2021,2,"Oklahoma City","Cleveland"
"401307579",2021,2,"Dallas","Milwaukee"
"401307580",2021,2,"Utah","Portland"
"401307581",2021,2,"LA","Phoenix"
"401307582",2021,2,"Sacramento","Detroit"
"401307583",2021,2,"Orlando","Indiana"
"401307584",2021,2,"Atlanta","Chicago"
"401307585",2021,2,"Boston","Minnesota"
"401307586",2021,2,"New York","Memphis"
"401307587",2021,2,"Cleveland","Toronto"
"401307588",2021,2,"New Orleans","Philadelphia"
"401307589",2021,2,"Milwaukee","Charlotte"
"401307590",2021,2,"Denver","San Antonio"
"401307591",2021,2,"Golden State","Washington"
"401307592",2021,2,"LA","Houston"
"401307593",2021,2,"Brooklyn","Los Angeles"
"401307594",2021,2,"Oklahoma City","Philadelphia"
"401307595",2021,2,"Utah","Sacramento"
"401307596",2021,2,"Golden State","Houston"
"401307597",2021,2,"Phoenix","Washington"
"401307598",2021,2,"Portland","Detroit"
"401307599",2021,2,"Charlotte","Atlanta"
"401307600",2021,2,"Denver","Boston"
"401307601",2021,2,"Cleveland","New Orleans"
"401307602",2021,2,"Orlando","Milwaukee"
"401307603",2021,2,"New York","Toronto"
"401307604",2021,2,"Dallas","San Antonio"
"401307605",2021,2,"Memphis","Indiana"
"401307606",2021,2,"Minnesota","Chicago"
"401307607",2021,2,"LA","Detroit"
"401307608",2021,2,"Portland","Miami"
"401307609",2021,2,"New York","Los Angeles"
"401307610",2021,2,"Orlando","San Antonio"
"401307612",2021,2,"Dallas","Philadelphia"
"401307613",2021,2,"Memphis","Chicago"
"401307614",2021,2,"New Orleans","Sacramento"
"401307615",2021,2,"Utah","Washington"
"401307616",2021,2,"Golden State","Denver"
"401307617",2021,2,"Phoenix","Houston"
"401307618",2021,2,"Indiana","LA"
"401307619",2021,2,"Toronto","Atlanta"
"401307620",2021,2,"Charlotte","Los Angeles"
"401307621",2021,2,"Utah","Oklahoma City"
"401307622",2021,2,"Phoenix","Miami"
"401307623",2021,2,"Portland","Boston"
"401307624",2021,2,"Charlotte","Cleveland"
"401307625",2021,2,"Philadelphia","Brooklyn"
"401307626",2021,2,"Toronto","San Antonio"
"401307627",2021,2,"Detroit","LA"
"401307628",2021,2,"Chicago","Orlando"
"401307629",2021,2,"Minnesota","Milwaukee"
"401307630",2021,2,"New Orleans","New York"
"401307631",2021,2,"Houston","Indiana"
"401307632",2021,2,"Oklahoma City","Golden State"
"401307633",2021,2,"Memphis","Dallas"
"401307634",2021,2,"Denver","Miami"
"401307635",2021,2,"Sacramento","Washington"
"401307636",2021,2,"Atlanta","Milwaukee"
"401307637",2021,2,"Cleveland","Golden State"
"401307638",2021,2,"Los Angeles","Boston"
"401307639",2021,2,"Phoenix","Sacramento"
"401307640",2021,2,"Utah","Indiana"
"401307641",2021,2,"Detroit","Oklahoma City"
"401307642",2021,2,"Philadelphia","LA"
"401307643",2021,2,"Washington","New Orleans"
"401307644",2021,2,"Brooklyn","Charlotte"
"401307645",2021,2,"Toronto","Orlando"
"401307646",2021,2,"Chicago","Memphis"
"401307647",2021,2,"Houston","Denver"
"401307648",2021,2,"Minnesota","Miami"
"401307649",2021,2,"San Antonio","Portland"
"401307650",2021,2,"Dallas","New York"
"401307651",2021,2,"Los Angeles","Utah"
"401307652",2021,2,"Washington","Detroit"
"401307653",2021,2,"Chicago","Cleveland"
"401307654",2021,2,"Boston","Golden State"
"401307655",2021,2,"Milwaukee","Memphis"
"401307656",2021,2,"Phoenix","San Antonio"
"401307657",2021,2,"Atlanta","Indiana"
"401307658",2021,2,"New York","New Orleans"
"401307659",2021,2,"Miami","Brooklyn"
"401307660",2021,2,"Charlotte","Portland"
"401307661",2021,2,"Orlando","Houston"
"401307662",2021,2,"Toronto","Oklahoma City"
"401307663",2021,2,"Dallas","Sacramento"
"401307664",2021,2,"LA","Minnesota"
"401307665",2021,2,"Detroit","Cleveland"
"401307666",2021,2,"Boston","Chicago"
"401307667",2021,2,"Philadelphia","Golden State"
"401307668",2021,2,"Indiana","San Antonio"
"401307669",2021,2,"Miami","Houston"
"401307670",2021,2,"Washington","Oklahoma City"
"401307671",2021,2,"Milwaukee","Phoenix"
"401307672",2021,2,"Denver","Memphis"
"401307673",2021,2,"Los Angeles","Utah"
"401307674",2021,2,"Atlanta","Orlando"
"401307675",2021,2,"New York","Charlotte"
"401307676",2021,2,"New Orleans","Brooklyn"
"401307677",2021,2,"Portland","LA"
"401307678",2021,2,"Sacramento","Minnesota"
"401307679",2021,2,"Cleveland","Chicago"
"401307680",2021,2,"Indiana","Oklahoma City"
"401307681",2021,2,"Philadelphia","Phoenix"
"401307682",2021,2,"Washington","Golden State"
"401307683",2021,2,"New York","Atlanta"
"401307684",2021,2,"Toronto","Brooklyn"
"401307685",2021,2,"Houston","Utah"
"401307686",2021,2,"Dallas","Detroit"
"401307687",2021,2,"San Antonio","Miami"
"401307688",2021,2,"LA","Memphis"
"401307689",2021,2,"Portland","Denver"
"401307690",2021,2,"Sacramento","Minnesota"
"401307691",2021,2,"Boston","Phoenix"
"401307692",2021,2,"Orlando","New Orleans"
"401307693",2021,2,"Milwaukee","Philadelphia"
"401307694",2021,2,"San Antonio","Detroit"
"401307695",2021,2,"Chicago","Charlotte"
"401307696",2021,2,"Dallas","Los Angeles"
"401307697",2021,2,"Atlanta","Miami"
"401307698",2021,2,"Brooklyn","Boston"
"401307699",2021,2,"Charlotte","Cleveland"
"401307700",2021,2,"Houston","LA"
"401307701",2021,2,"Oklahoma City","Washington"
"401307702",2021,2,"Golden State","Denver"
"401307703",2021,2,"Portland","Memphis"
"401307704",2021,2,"New York","Toronto"
"401307705",2021,2,"Milwaukee","Philadelphia"
"401307706",2021,2,"Indiana","Detroit"
"401307707",2021,2,"Miami","Chicago"
"401307708",2021,2,"New Orleans","San Antonio"
"401307709",2021,2,"Dallas","Los Angeles"
"401307710",2021,2,"Utah","Minnesota"
"401307711",2021,2,"Denver","Houston"
"401307712",2021,2,"Charlotte","Boston"
"401307713",2021,2,"Brooklyn","Phoenix"
"401307714",2021,2,"Portland","Memphis"
"401307715",2021,2,"Washington","Cleveland"
"401307716",2021,2,"Atlanta","Milwaukee"
"401307717",2021,2,"Orlando","Indiana"
"401307718",2021,2,"Golden State","Sacramento"
"401307719",2021,2,"Detroit","Atlanta"
"401307720",2021,2,"Orlando","Los Angeles"
"401307721",2021,2,"Philadelphia","Oklahoma City"
"401307722",2021,2,"Washington","San Antonio"
"401307723",2021,2,"New York","Phoenix"
"401307724",2021,2,"Miami","Chicago"
"401307725",2021,2,"Toronto","Cleveland"
"401307726",2021,2,"Minnesota","Utah"
"401307727",2021,2,"New Orleans","LA"
"401307728",2021,2,"Denver","Memphis"
"401307729",2021,2,"Sacramento","Dallas"
"401307730",2021,2,"Boston","Oklahoma City"
"401307731",2021,2,"Charlotte","Milwaukee"
"401307732",2021,2,"Indiana","Portland"
"401307733",2021,2,"Toronto","Brooklyn"
"401307734",2021,2,"Houston","Minnesota"
"401307735",2021,2,"Golden State","Dallas"
"401307736",2021,2,"Cleveland","Orlando"
"401307737",2021,2,"Philadelphia","Atlanta"
"401307738",2021,2,"Washington","Los Angeles"
"401307739",2021,2,"Boston","Charlotte"
"401307740",2021,2,"New York","Chicago"
"401307741",2021,2,"Miami","San Antonio"
"401307742",2021,2,"Memphis","Portland"
"401307743",2021,2,"Denver","New Orleans"
"401307744",2021,2,"Phoenix","LA"
"401307745",2021,2,"Sacramento","Utah"
"401307746",2021,2,"Detroit","Dallas"
"401307747",2021,2,"Indiana","Brooklyn"
"401307748",2021,2,"Houston","Milwaukee"
"401307749",2021,2,"Minnesota","Golden State"
"401307750",2021,2,"Oklahoma City","New Orleans"
"401307751",2021,2,"Denver","Toronto"
"401307752",2021,2,"Philadelphia","Atlanta"
"401307753",2021,2,"Boston","San Antonio"
"401307754",2021,2,"Cleveland","Washington"
"401307755",2021,2,"Brooklyn","Portland"
"401307756",2021,2,"Memphis","Orlando"
"401307757",2021,2,"Chicago","Milwaukee"
"401307758",2021,2,"Phoenix","Utah"
"401307759",2021,2,"Los Angeles","Sacramento"
"401307760",2021,2,"Charlotte","Detroit"
"401307761",2021,2,"Houston","Golden State"
"401307762",2021,2,"Atlanta","Chicago"
"401307763",2021,2,"Cleveland","Miami"
"401307764",2021,2,"Orlando","Memphis"
"401307765",2021,2,"Minnesota","New Orleans"
"401307766",2021,2,"Oklahoma City","Indiana"
"401307767",2021,2,"Dallas","Washington"
"401307768",2021,2,"Utah","Toronto"
"401307769",2021,2,"LA","Denver"
"401307770",2021,2,"Milwaukee","Brooklyn"
"401307771",2021,2,"Boston","Portland"
"401307772",2021,2,"Charlotte","Miami"
"401307773",2021,2,"Dallas","Sacramento"
"401307774",2021,2,"Houston","New York"
"401307775",2021,2,"Oklahoma City","Phoenix"
"401307776",2021,2,"San Antonio","Philadelphia"
"401307777",2021,2,"Los Angeles","Toronto"
"401307778",2021,2,"Detroit","Orlando"
"401307779",2021,2,"Washington","Indiana"
"401307780",2021,2,"New Orleans","Golden State"
"401307781",2021,2,"Atlanta","Portland"
"401307782",2021,2,"Chicago","Philadelphia"
"401307783",2021,2,"Memphis","New York"
"401307784",2021,2,"Utah","San Antonio"
"401307785",2021,2,"Los Angeles","Denver"
"401307786",2021,2,"Cleveland","Phoenix"
"401307787",2021,2,"Detroit","Charlotte"
"401307788",2021,2,"Milwaukee","Brooklyn"
"401307789",2021,2,"Miami","Dallas"
"401307790",2021,2,"New Orleans","Golden State"
"401307791",2021,2,"Oklahoma City","Sacramento"
"401307792",2021,2,"LA","Toronto"
"401307793",2021,2,"Cleveland","Portland"
"401307794",2021,2,"Orlando","Boston"
"401307795",2021,2,"Atlanta","Phoenix"
"401307796",2021,2,"Indiana","Sacramento"
"401307797",2021,2,"Houston","Philadelphia"
"401307798",2021,2,"Milwaukee","Washington"
"401307799",2021,2,"Minnesota","Memphis"
"401307800",2021,2,"Denver","New York"
"401307801",2021,2,"Utah","San Antonio"
"401307802",2021,2,"Charlotte","Chicago"
"401307803",2021,2,"Dallas","Brooklyn"
"401307804",2021,2,"Detroit","Memphis"
"401307805",2021,2,"Indiana","Atlanta"
"401307806",2021,2,"Toronto","Washington"
"401307807",2021,2,"Golden State","Oklahoma City"
"401307808",2021,2,"LA","Los Angeles"
"401307809",2021,2,"Philadelphia","New Orleans"
"401307810",2021,2,"Chicago","Boston"
"401307811",2021,2,"Charlotte","Orlando"
"401307812",2021,2,"Miami","Minnesota"
"401307813",2021,2,"Milwaukee","Houston"
"401307814",2021,2,"Dallas","Cleveland"
"401307815",2021,2,"Utah","Denver"
"401307816",2021,2,"Phoenix","New York"
"401307817",2021,2,"Portland","Los Angeles"
"401307818",2021,2,"Sacramento","San Antonio"
"401307819",2021,2,"Toronto","Memphis"
"401307820",2021,2,"Indiana","Washington"
"401307821",2021,2,"Philadelphia","Detroit"
"401307822",2021,2,"Denver","Brooklyn"
"401307823",2021,2,"Utah","Houston"
"401307824",2021,2,"Golden State","Oklahoma City"
"401307825",2021,2,"Portland","San Antonio"
"401307826",2021,2,"Boston","Miami"
"401307827",2021,2,"LA","New York"
"401307828",2021,2,"Charlotte","New Orleans"
"401307829",2021,2,"Cleveland","Dallas"
"401307830",2021,2,"Orlando","Minnesota"
"401307831",2021,2,"Detroit","Chicago"
"401307832",2021,2,"Los Angeles","Phoenix"
"401307833",2021,2,"Sacramento","Oklahoma City"
"401309754",2021,2,"Toronto","Detroit"
"401313155",2021,2,"Toronto","Chicago"
"401320524",2021,2,"Minnesota","Brooklyn"
